1,191.7589307,4.606860347,437.65,92.29,1.5571
2,191.7589307,4.606860347,437.65,90,1.5385
3,191.7589307,4.606860347,437.65,80,1.4549
4,191.7589307,4.606860347,437.65,70,1.3669
5,191.7589307,4.606860347,437.65,60,1.2776
6,191.7589307,4.606860347,437.65,50,1.194
7,191.7589307,4.606860347,437.65,40,1.1247
8,191.7589307,4.606860347,437.65,30,1.0676
9,191.7589307,4.606860347,437.65,20,1.035
10,191.7589307,4.606860347,437.65,14,1.021
11,191.3649152,4.603360935,426.73,114.68,1.8044
12,191.3649152,4.603360935,426.73,110,1.7598
13,191.3649152,4.603360935,426.73,100,1.6686
14,191.3649152,4.603360935,426.73,90,1.5767
15,191.3649152,4.603360935,426.73,80,1.4857
16,191.3649152,4.603360935,426.73,70,1.4001
17,191.3649152,4.603360935,426.73,60,1.3081
18,191.3649152,4.603360935,426.73,50,1.222
19,191.3649152,4.603360935,426.73,40,1.1505
20,191.3649152,4.603360935,426.73,30,1.0814
21,191.3649152,4.603360935,426.73,20,1.0373
22,197.931648,4.597305374,399.25,89.89,1.6221
23,197.931648,4.597305374,399.25,85,1.5636
24,197.931648,4.597305374,399.25,80,1.4992
25,197.931648,4.597305374,399.25,75,1.4416
26,197.931648,4.597305374,399.25,70,1.3878
27,197.931648,4.597305374,399.25,65,1.3325
28,197.931648,4.597305374,399.25,60,1.2775
29,197.931648,4.597305374,399.25,55,1.2238
30,197.931648,4.597305374,399.25,50,1.1703
31,197.931648,4.597305374,399.25,45,1.12
32,197.931648,4.597305374,399.25,40,1.0706
33,197.931648,4.597305374,399.25,35,1.0331
34,197.931648,4.597305374,399.25,30,0.996
35,197.931648,4.597305374,399.25,25,0.965
36,197.931648,4.597305374,399.25,20,0.9463
37,197.931648,4.597305374,399.25,15,0.9368
38,197.931648,4.597305374,399.25,10,0.9483
39,216.2636964,4.642452558,410.25,90.88,1.6216
40,216.2636964,4.642452558,410.25,85,1.5549
41,216.2636964,4.642452558,410.25,80,1.4983
42,216.2636964,4.642452558,410.25,75,1.4424
43,216.2636964,4.642452558,410.25,70,1.3867
44,216.2636964,4.642452558,410.25,65,1.3315
45,216.2636964,4.642452558,410.25,60,1.2766
46,216.2636964,4.642452558,410.25,55,1.2223
47,216.2636964,4.642452558,410.25,50,1.1694
48,216.2636964,4.642452558,410.25,45,1.1185
49,216.2636964,4.642452558,410.25,40,1.0697
50,216.2636964,4.642452558,410.25,35,1.0248
51,216.2636964,4.642452558,410.25,30,0.9856
52,216.2636964,4.642452558,410.25,25,0.9547
53,216.2636964,4.642452558,410.25,20,0.9359
54,196.7346895,4.604191024,402.45,96.6,1.6503
55,196.7346895,4.604191024,402.45,90,1.5873
56,196.7346895,4.604191024,402.45,85,1.5383
57,196.7346895,4.604191024,402.45,80,1.4894
58,196.7346895,4.604191024,402.45,75,1.4385
59,196.7346895,4.604191024,402.45,70,1.3868
60,196.7346895,4.604191024,402.45,65,1.3397
61,196.7346895,4.604191024,402.45,60,1.2933
62,196.7346895,4.604191024,402.45,55,1.2436
63,196.7346895,4.604191024,402.45,50,1.1967
64,196.7346895,4.604191024,402.45,45,1.1437
65,196.7346895,4.604191024,402.45,40,1.0944
66,196.7346895,4.604191024,402.45,35,1.0532
67,196.7346895,4.604191024,402.45,30,1.0181
68,196.7346895,4.604191024,402.45,25,0.9908
69,196.7346895,4.604191024,402.45,20,0.9641
70,196.7346895,4.604191024,402.45,15,0.959
71,192.8,4.647,410.15,100,1.6838 
72,192.8,4.647,410.15,98,1.6637 
73,192.8,4.647,410.15,95.63,1.6397 
74,192.8,4.647,410.15,92,1.6031 
75,192.8,4.647,410.15,89,1.5729 
76,192.8,4.647,410.15,86,1.5428 
77,192.8,4.647,410.15,83,1.5127 
78,192.8,4.647,410.15,79,1.4728 
79,192.8,4.647,410.15,76,1.4429 
80,192.8,4.647,410.15,73,1.4133 
81,192.8,4.647,410.15,70,1.3838 
82,192.8,4.647,410.15,67,1.3545 
83,192.8,4.647,410.15,63,1.3159 
84,192.8,4.647,410.15,60,1.2873 
85,192.8,4.647,410.15,57,1.2592 
86,192.8,4.647,410.15,54,1.2315 
87,192.8,4.647,410.15,50,1.1954 
88,192.8,4.647,410.15,46,1.1605 
89,192.8,4.647,410.15,42,1.1271 
90,192.8,4.647,410.15,38,1.0955 
91,192.8,4.647,410.15,34,1.0663 
92,192.8,4.647,410.15,30,1.0399 
93,192.8,4.647,410.15,26,1.0170 
94,192.8,4.647,410.15,22,0.9984 
95,192.8,4.647,410.15,18,0.9850 
96,192.8,4.647,410.15,14,0.9773 
97,192.8,4.647,410.15,10,0.9760 
98,192.8,4.647,410.15,6,0.9811 
99,192.8,4.647,420.15,100,1.6710 
100,192.8,4.647,420.15,98,1.6514 
101,192.8,4.647,420.15,95.63,1.6281 
102,192.8,4.647,420.15,92,1.5925 
103,192.8,4.647,420.15,89,1.5632 
104,192.8,4.647,420.15,86,1.5339 
105,192.8,4.647,420.15,83,1.5047 
106,192.8,4.647,420.15,79,1.4659 
107,192.8,4.647,420.15,76,1.4370 
108,192.8,4.647,420.15,73,1.4082 
109,192.8,4.647,420.15,70,1.3797 
110,192.8,4.647,420.15,67,1.3513 
111,192.8,4.647,420.15,63,1.3139 
112,192.8,4.647,420.15,60,1.2863 
113,192.8,4.647,420.15,57,1.2590 
114,192.8,4.647,420.15,54,1.2322 
115,192.8,4.647,420.15,50,1.1973 
116,192.8,4.647,420.15,46,1.1636 
117,192.8,4.647,420.15,42,1.1313 
118,192.8,4.647,420.15,38,1.1007 
119,192.8,4.647,420.15,34,1.0724 
120,192.8,4.647,420.15,30,1.0467 
121,192.8,4.647,420.15,26,1.0243 
122,192.8,4.647,420.15,22,1.0058 
123,192.8,4.647,420.15,18,0.9920 
124,192.8,4.647,420.15,14,0.9836 
125,192.8,4.647,420.15,10,0.9810 
126,192.8,4.647,420.15,6,0.9843 
127,192.8,4.647,430.15,100,1.6589 
128,192.8,4.647,430.15,98,1.6398 
129,192.8,4.647,430.15,95.63,1.6172 
130,192.8,4.647,430.15,92,1.5826 
131,192.8,4.647,430.15,89,1.5541 
132,192.8,4.647,430.15,86,1.5256 
133,192.8,4.647,430.15,83,1.4973 
134,192.8,4.647,430.15,79,1.4596 
135,192.8,4.647,430.15,76,1.4315 
136,192.8,4.647,430.15,73,1.4036 
137,192.8,4.647,430.15,70,1.3759 
138,192.8,4.647,430.15,67,1.3484 
139,192.8,4.647,430.15,63,1.3122 
140,192.8,4.647,430.15,60,1.2854 
141,192.8,4.647,430.15,57,1.2589 
142,192.8,4.647,430.15,54,1.2330 
143,192.8,4.647,430.15,50,1.1992 
144,192.8,4.647,430.15,46,1.1665 
145,192.8,4.647,430.15,42,1.1352 
146,192.8,4.647,430.15,38,1.1055 
147,192.8,4.647,430.15,34,1.0779 
148,192.8,4.647,430.15,30,1.0529 
149,192.8,4.647,430.15,26,1.0308 
150,192.8,4.647,430.15,22,1.0125 
151,192.8,4.647,430.15,18,0.9984 
152,192.8,4.647,430.15,14,0.9892 
153,192.8,4.647,430.15,10,0.9854 
154,192.8,4.647,430.15,6,0.9872 
155,192.8,4.647,440.15,100,1.6476 
156,192.8,4.647,440.15,98,1.6290 
157,192.8,4.647,440.15,95.63,1.6070 
158,192.8,4.647,440.15,92,1.5733 
159,192.8,4.647,440.15,89,1.5456 
160,192.8,4.647,440.15,86,1.5179 
161,192.8,4.647,440.15,83,1.4903 
162,192.8,4.647,440.15,79,1.4537 
163,192.8,4.647,440.15,76,1.4264 
164,192.8,4.647,440.15,73,1.3993 
165,192.8,4.647,440.15,70,1.3724 
166,192.8,4.647,440.15,67,1.3457 
167,192.8,4.647,440.15,63,1.3105 
168,192.8,4.647,440.15,60,1.2845 
169,192.8,4.647,440.15,57,1.2589 
170,192.8,4.647,440.15,54,1.2337 
171,192.8,4.647,440.15,50,1.2009 
172,192.8,4.647,440.15,46,1.1692 
173,192.8,4.647,440.15,42,1.1387 
174,192.8,4.647,440.15,38,1.1099 
175,192.8,4.647,440.15,34,1.0830 
176,192.8,4.647,440.15,30,1.0585 
177,192.8,4.647,440.15,26,1.0368 
178,192.8,4.647,440.15,22,1.0185 
179,192.8,4.647,440.15,18,1.0041 
180,192.8,4.647,440.15,14,0.9943 
181,192.8,4.647,440.15,10,0.9895 
182,192.8,4.647,440.15,6,0.9898 
183,192.8,4.647,450.15,100,1.6370 
184,192.8,4.647,450.15,98,1.6189 
185,192.8,4.647,450.15,95.63,1.5974 
186,192.8,4.647,450.15,92,1.5646 
187,192.8,4.647,450.15,89,1.5376 
188,192.8,4.647,450.15,86,1.5107 
189,192.8,4.647,450.15,83,1.4838 
190,192.8,4.647,450.15,79,1.4482 
191,192.8,4.647,450.15,76,1.4217 
192,192.8,4.647,450.15,73,1.3953 
193,192.8,4.647,450.15,70,1.3691 
194,192.8,4.647,450.15,67,1.3432 
195,192.8,4.647,450.15,63,1.3090 
196,192.8,4.647,450.15,60,1.2838 
197,192.8,4.647,450.15,57,1.2588 
198,192.8,4.647,450.15,54,1.2344 
199,192.8,4.647,450.15,50,1.2025 
200,192.8,4.647,450.15,46,1.1716 
201,192.8,4.647,450.15,42,1.1420 
202,192.8,4.647,450.15,38,1.1139 
203,192.8,4.647,450.15,34,1.0877 
204,192.8,4.647,450.15,30,1.0636 
205,192.8,4.647,450.15,26,1.0422 
206,192.8,4.647,450.15,22,1.0239 
207,192.8,4.647,450.15,18,1.0093 
208,192.8,4.647,450.15,14,0.9989 
209,192.8,4.647,450.15,10,0.9931 
210,192.8,4.647,450.15,6,0.9922 
